id,year,violent,murder,robbery,prisoners,afam,cauc,male,population,income,density,law,State__alabama,State__alaska,State__albama,State__arizona,State__arkansas,State__california,State__colorado,State__connecticut,State__delaware,State__district of columbia,State__florida,State__georgia,State__hawaii,State__idaho,State__illinois,State__indiana,State__iowa,State__kansas,State__kentucky,State__louisiana,State__maine,State__maryland,State__massachusetts,State__michigan,State__minnesota,State__mississippi,State__missouri,State__montana,State__nebraska,State__nevada,State__new hampshire,State__new jersey,State__new mexico,State__new york,State__north carolina,State__north dakota,State__ohio,State__oklahoma,State__oregon,State__pennsylvania,State__rhode island,State__south carolina,State__south dakota,State__tennessee,State__texas,State__utah,State__vermont,State__virginia,State__washington,State__west virginia,State__wisconsin,State__wyoming
647,1979,835.6,17.5,407.5,204.0,3.8309879999999996,70.28146,18.242820000000002,0.765364,14769.58,0.0069649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1980,912.6,20.0,460.6,224.0,3.977586,70.01524,18.14704,0.810215,14242.02,0.0073727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1981,896.4,17.5,458.0,230.0,4.061517,69.68533000000001,18.004720000000002,0.8476389999999999,14006.88,0.007713200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1982,805.4,13.6,419.6,245.0,4.1360339999999995,69.2001,17.756320000000002,0.881545,13401.55,0.0080218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1983,655.2,12.8,307.2,301.0,4.199898999999999,68.61285,17.452939999999998,0.9019739999999999,13465.0,0.008207700000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1984,628.5,10.8,279.0,354.0,4.256437,68.18571,16.98045,0.924905,13843.16,0.0084163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1985,667.1,10.3,274.9,380.0,4.310617,67.63983,16.573079999999997,0.951024,14197.43,0.008654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1986,718.9,12.6,286.9,397.0,4.365151999999999,67.12231,16.16566,0.9806530000000001,14568.54,0.0089236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1987,695.7,8.4,272.5,447.0,4.4341610000000005,66.6797,15.800970000000001,1.023418,14809.02,0.009312799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,1988,780.7,10.5,291.2,432.0,4.494771,66.14903000000001,15.4424,1.075027,15307.56,0.0097824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1989,625.3,8.2,250.6,452.0,4.57811,65.82648,15.291870000000001,1.137369,15713.1,0.010349700000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1990,600.9,9.7,238.3,438.0,4.65039,66.68157,15.12199,1.2186290000000002,15753.59,0.011098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,1991,677.0,11.8,312.5,444.0,4.765588,66.65909,14.744760000000001,1.285046,15557.87,0.0117029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1992,696.8,10.9,331.3,439.0,4.861448,66.16871,14.42518,1.330694,16112.74,0.0121186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1993,875.2,10.4,340.1,448.0,4.925167,65.53869,14.13233,1.380197,16167.39,0.0125694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,1994,1001.9,11.7,352.4,434.0,5.034716,65.17899,13.90756,1.456388,16554.72,0.013263299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1995,945.2,10.7,324.6,468.0,5.145968,64.9338,13.71655,1.525777,16878.43,0.0138952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,1996,811.3,13.7,307.6,493.0,5.20202,64.62309,13.59839,1.596476,17235.17,0.0145391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,1997,798.7,11.2,302.4,515.0,5.310158,64.46743000000001,13.55572,1.6755810000000002,17514.68,0.0152595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1998,643.6,9.7,254.9,518.0,5.434025,64.02489,13.57494,1.743772,18210.24,0.015880500000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1999,570.0,9.1,232.7,542.0,5.589821,63.63499,13.65448,1.8092529999999998,18540.39,0.0164768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1977,113.1,3.2,23.2,30.0,0.35825890000000005,73.57484000000001,18.315579999999997,0.869762,11330.45,0.0963512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,1978,118.8,1.4,26.3,26.0,0.3796886,73.85667,18.16437,0.8915200000000001,11897.01,0.0987615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1979,139.9,2.4,28.6,32.0,0.397987,74.08883,18.02998,0.909075,12047.53,0.1007062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1980,179.8,2.5,42.0,35.0,0.419908,73.9855,17.81628,0.92425,11987.24,0.10277439999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1981,147.1,2.9,35.8,35.0,0.4623955,74.05631,17.62687,0.936644,12142.58,0.10415260000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1982,124.8,2.2,33.9,42.0,0.4946624,73.92619,17.3786,0.947717,12286.99,0.10538389999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1983,125.1,2.0,24.1,47.0,0.5260274,73.81657,17.11249,0.958125,13041.0,0.1065412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1984,133.9,1.0,23.2,50.0,0.5568841,73.76155,16.819329999999997,0.976864,13938.11,0.1086249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1985,140.8,2.1,26.7,57.0,0.5881071999999999,73.6675,16.51476,0.996757,14648.39,0.11083699999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1986,139.5,2.2,23.6,68.0,0.6166499,73.46386,16.22557,1.0250549999999998,15429.37,0.1139837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1987,149.6,3.0,26.5,76.0,0.6424270999999999,73.37527,15.881029999999999,1.054283,16111.37,0.1172337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1988,147.9,2.3,21.1,81.0,0.6654498000000001,73.11699,15.573229999999999,1.082576,16637.08,0.1203799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,1989,168.5,3.3,23.8,93.0,0.6910675000000001,72.84719,15.24296,1.104523,16569.9,0.1228203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1990,131.5,1.9,27.2,103.0,0.717645,74.6099,14.82707,1.111831,15783.31,0.12396379999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1991,119.3,3.6,33.0,117.0,0.6962617,74.20371999999999,14.34482,1.107055,15589.31,0.12343130000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,1992,125.7,1.6,33.0,132.0,0.7179406999999999,73.96066,14.053360000000001,1.112766,15729.34,0.12406800000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,1993,137.8,2.0,27.3,160.0,0.7427434,73.87815,13.818060000000001,1.122191,15516.97,0.12511889999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1994,116.8,1.4,27.1,157.0,0.7748086,73.81678000000001,13.602879999999999,1.133054,16007.04,0.12633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,1995,114.5,1.8,27.4,177.0,0.8078708,73.95155,13.483020000000002,1.145604,16355.23,0.12772930000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,1996,118.2,1.7,27.3,174.0,0.8588279000000001,74.15675999999999,13.442570000000002,1.160768,16536.67,0.12942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1997,113.2,1.4,23.4,176.0,0.8758659,74.3932,13.465629999999999,1.173239,17147.67,0.1308105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1998,107.2,1.5,21.5,184.0,0.8967610999999999,74.50976999999999,13.516860000000001,1.1858229999999998,18083.16,0.1322135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1999,96.5,1.5,21.4,182.0,0.9426924999999999,74.65687,13.545279999999998,1.201134,18732.35,0.1339206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1977,392.0,5.6,180.4,78.0,4.657897,65.03551,17.01148,7.337173,13911.53,0.9755582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1978,423.5,5.4,192.6,78.0,4.769043,64.8823,16.89076,7.350803999999999,14375.42,0.9773706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,1979,501.2,6.6,250.0,74.0,4.899780000000001,64.69986,16.813979999999997,7.366514,14363.47,0.9794593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,1980,604.4,6.9,303.7,76.0,5.08635,64.31933000000001,16.71811,7.37633,14239.6,0.987725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,1981,630.6,7.3,334.6,76.0,5.260983,64.17092,16.684079999999998,7.407475,14310.47,0.9918954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1982,607.4,6.5,307.6,92.0,5.417356,63.82298,16.55094,7.430967999999999,14446.97,0.9950413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1983,553.1,5.3,269.0,107.0,5.558231,63.405719999999995,16.34391,7.467789,15036.0,0.9999716999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,1984,527.7,5.3,242.4,136.0,5.70021,62.98526,16.13712,7.515478,15870.49,1.006358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1985,544.5,5.4,255.0,138.0,5.8380790000000005,62.48153000000001,15.897960000000001,7.565519,16345.75,1.013058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1986,572.5,5.2,268.7,149.0,5.970402,61.98893,15.643289999999999,7.62215,17008.3,1.020641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1987,541.0,4.6,232.8,157.0,6.1029029999999995,61.44269,15.361889999999999,7.670742999999999,17741.71,1.027148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1988,582.8,5.3,245.2,177.0,6.241768,60.932719999999996,15.10154,7.712333999999999,18643.56,1.032717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1989,609.0,5.1,273.3,219.0,6.379556,60.30416999999999,14.83702,7.7260860000000005,18946.78,1.034559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1990,647.6,5.6,301.0,251.0,6.547166000000001,61.64635,14.55636,7.757158,18871.69,1.04558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1991,634.8,5.2,293.1,271.0,6.677903999999999,60.94882,14.151860000000001,7.784269,18386.84,1.049234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1992,625.8,5.1,285.2,301.0,6.823489,60.26407,13.819560000000001,7.82777,18883.87,1.0550979999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1993,626.9,5.3,296.0,290.0,6.947664,59.64001,13.52571,7.874891000000001,18672.59,1.061449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1994,614.2,5.0,288.0,301.0,7.059419,59.095569999999995,13.254220000000002,7.918796,18738.72,1.067367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,1995,599.8,5.1,283.0,311.0,7.170917,58.70015,13.0468,7.965522999999999,19147.16,1.0736649999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,1996,531.5,4.2,235.8,340.0,7.295497999999999,58.40384,12.883280000000001,8.009624,19554.82,1.07961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1997,492.6,4.2,210.6,343.0,7.425972,58.260709999999996,12.77692,8.054178,20101.15,1.085615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1998,440.1,4.0,186.2,351.0,7.5507729999999995,58.16805,12.738489999999999,8.095542,20866.26,1.0911899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1999,411.9,3.5,174.9,382.0,7.68151,58.14891,12.73195,8.143412,21295.97,1.097643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1977,500.9,8.8,109.6,105.0,3.8516269999999997,67.43304,19.613970000000002,1.2157200000000001,10007.03,0.0100132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1978,528.2,10.2,111.6,126.0,3.9206489999999996,67.4426,19.41868,1.238035,10462.22,0.010197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,1979,586.0,12.4,121.0,123.0,3.9389849999999997,66.25013,18.906270000000003,1.284722,10453.27,0.0105815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1980,615.0,13.1,127.9,112.0,4.045441,66.17848000000001,18.758670000000002,1.3094,10158.02,0.0107916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1981,671.7,11.4,140.8,106.0,4.002524,66.15292,18.509970000000003,1.332709,10230.06,0.0109837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,1982,734.5,11.6,126.2,100.0,4.024948,65.99296,18.22599,1.363794,10210.61,0.0112399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1983,686.8,8.9,114.0,126.0,4.052492,65.8366,17.9076,1.394352,10367.0,0.0114918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1984,688.1,9.1,130.3,142.0,4.106052,65.47836,17.537029999999998,1.416665,10755.19,0.0116756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1985,703.9,10.9,138.1,133.0,4.190435,65.09621,17.17985,1.4383709999999998,11111.07,0.0118545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,1986,725.6,11.5,129.5,144.0,4.257937,64.78448,16.82611,1.462727,11113.43,0.0120553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1987,628.5,10.1,108.3,154.0,4.335758,64.37509,16.46418,1.4785190000000001,11125.62,0.0121854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1988,658.1,11.5,103.1,174.0,4.392654,63.93434,16.107110000000002,1.490329,11217.12,0.012282799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1989,703.9,8.6,105.2,180.0,4.486758,63.60856,15.82727,1.503892,11310.26,0.0123945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1990,780.2,9.2,115.1,178.0,4.58461,64.0296,15.588579999999999,1.519933,11399.52,0.0125237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1991,834.8,10.5,120.3,196.0,4.688921,63.90107,15.36589,1.547115,11508.86,0.0127476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,1992,934.9,8.9,139.3,191.0,4.759892,63.8187,15.19766,1.58075,11661.75,0.0130248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
